URL,label,num_subdomains,is_ip_address,has_at_symbol,has_hyphen_in_domain,num_digits_in_url,double_slash_redirect,https_in_url,uses_shortening_service,num_iframe_tags,num_embed_tags,num_object_tags,num_form_tags,num_anchor_tags,num_external_resources,external_forms,has_eval,has_escape,has_obfuscation,has_unescape,has_exec,uses_document_cookie,uses_window_location,uses_settimeout,uses_setinterval,uses_prompt,uses_alert,uses_confirm,num_meta_tags,has_meta_refresh,has_meta_keywords,num_images,num_external_images,num_data_images,ssl_certificate_issuer,is_cert_verified,content_length,num_links,num_internal_links,has_login_form,has_meta_redirect,num_emails_in_page,page_title_length,URLLength,Domain,DomainLength,IsDomainIP,TLD,URLSimilarityIndex,CharContinuationRate,TLDLegitimateProb,URLCharProb,TLDLength,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,NoOfLettersInURL,LetterRatioInURL,NoOfDegitsInURL,DegitRatioInURL,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpacialCharRatioInURL,IsHTTPS,LineOfCode,LargestLineLength,HasTitle,Title,DomainTitleMatchScore,URLTitleMatchScore,HasFavicon,Robots,IsResponsive,NoOfURLRedirect,NoOfSelfRedirect,HasDescription,NoOfPopup,NoOfiFrame,HasExternalFormSubmit,HasSocialNet,HasSubmitButton,HasHiddenFields,HasPasswordField,Bank,Pay,Crypto,HasCopyrightInfo,NoOfImage,NoOfCSS,NoOfJS,NoOfSelfRef,NoOfEmptyRef,NoOfExternalRef
https://www.logmeonce.com,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,www.logmeonce.com,17,0,com,100.0,1.0,0.5229071,0.074755496,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,9700,124505,1,logmeonce,100.0,100.0,1,1,0,0,0,1,0,13,0,1,1,1,1,0,1,0,1,86,56,60,173,13,180
https://www.ourredeemerlcms.org,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,Amazon,0.0,9560.0,35.0,0.0,0.0,0.0,2.0,45.0,30,www.ourredeemerlcms.org,23,0,org,100.0,1.0,0.0799628,0.068713102,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,261,231,1,ourredeemerlcms,100.0,100.0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,3,4,2,0,2,2
http://abhinabainstitute.com/home.php,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,Not HTTPS,0.0,3377.0,4.0,0.0,0.0,0.0,0.0,25.0,36,abhinabainstitute.com,21,0,com,54.16487455,1.0,0.5229071,0.058629685,3,0,0,0,0.0,26,0.722,0,0.0,0,0,0,3,0.083,0,1646,191516,1,abhinabainstitutehomeph,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,1,0,0,0,1
https://www.halbachblog.com,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,159.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,34.0,0.0,0.0,Let's Encrypt,1.0,97353.0,159.0,131.0,0.0,0.0,0.0,18.0,26,www.halbachblog.com,19,0,com,100.0,1.0,0.5229071,0.05544105,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,1112,6808,1,halbachblog,100.0,100.0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,36,13,21,105,0,132
http://www.proudseas.com,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,Not HTTPS,0.0,1156.0,0.0,0.0,0.0,0.0,0.0,23.0,23,www.proudseas.com,17,0,com,79.45578231,1.0,0.5229071,0.06445142,3,1,0,0,0.0,11,0.478,0,0.0,0,0,0,1,0.043,0,9,50,1,proudseas,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://tinyurl.com/mr3kesrx,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,9.0,0.0,0.0,Google Trust Services,0.0,29013.0,24.0,23.0,0.0,0.0,3.0,56.0,27,tinyurl.com,11,0,com,57.35714286,1.0,0.5229071,0.053613974,3,0,0,0,0.0,16,0.593,1,0.037,0,0,0,2,0.074,1,13,113,1,tinyurlmr3kesr,0.0,93.33333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://www.alexclassroom.com,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,94.0,66.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,9.0,8.0,0.0,Let's Encrypt,1.0,64397.0,94.0,3.0,0.0,0.0,0.0,32.0,28,www.alexclassroom.com,21,0,com,100.0,1.0,0.5229071,0.068657813,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,591,9381,1,alexclassroom,100.0,100.0,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,24,38,12,102,4,127
https://www.pds.gov.cn,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,381.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,49.0,0.0,0.0,"DigiCert, Inc.",0.0,86445.0,379.0,7.0,0.0,0.0,0.0,8.0,21,www.pds.gov.cn,14,0,cn,100.0,0.571428571,0.0033218,0.046444183,2,2,0,0,0.0,7,0.333,0,0.0,0,0,0,2,0.095,1,1205,3992,1,pdsgov,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,51,4,11,173,0,44
https://www.buonapappa.net,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,181.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,56.0,0.0,21.0,Google Trust Services,0.0,207829.0,181.0,142.0,0.0,0.0,1.0,47.0,25,www.buonapappa.net,18,0,net,100.0,1.0,0.0384199,0.056765153,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,1255,17976,1,buonapappa,100.0,100.0,1,1,1,0,0,1,0,4,0,1,1,1,0,0,0,0,1,50,2,22,161,13,166
https://hjds-ghj-dfh23.firebaseapp.com/,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,hjds-ghj-dfh23.firebaseapp.com,30,0,com,58.9390681,0.538461538,0.5229071,0.042021643,3,1,0,0,0.0,24,0.632,2,0.053,0,0,0,4,0.105,1,108,8125,1,hjds-ghj-dfh23firebaseapp,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
https://www.aame.in,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,406.0,38.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,139.0,0.0,0.0,29.0,28.0,0.0,Google Trust Services,0.0,152525.0,390.0,177.0,0.0,0.0,0.0,9.0,18,www.aame.in,11,0,in,100.0,1.0,0.0050842,0.075515682,2,1,0,0,0.0,5,0.278,0,0.0,0,0,0,1,0.056,1,3546,4191,1,aame,100.0,100.0,1,0,0,1,1,0,16,3,0,1,0,0,0,1,1,0,0,26,3,5,183,0,198
https://attnet-103099.weeblysite.com/,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,attnet-103099.weeblysite.com,28,0,com,42.18859958,0.708333333,0.5229071,0.046858335,3,1,0,0,0.0,19,0.514,6,0.162,0,0,0,4,0.108,1,273,21081,1,attnet-103099weeblysite,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,19,3,9,1,0,4
http://www.quiet.earthsolution.org,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not HTTPS,0.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,33,www.quiet.earthsolution.org,27,0,org,56.30119723,0.736842105,0.0799628,0.061440973,3,2,0,0,0.0,20,0.606,0,0.0,0,0,0,2,0.061,0,17,423,0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
https://ipfs.io/ipfs/qmrenjzldojvkjceyumtaaxm6udnlc1bdnj7f4rjlm4lqv/connect.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,ipfs.io,7,0,io,14.05166582,1.0,0.0129268,0.04212996,2,0,0,0,0.0,61,0.772,5,0.063,0,0,0,5,0.063,1,9,88,1,ipfsipfsqmrenjzldojvkjceyumtaaxm6udnlc1bdnj7f4rjlm4lqvconnecthtm,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.cparl.org,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,176.0,36.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,12.0,12.0,0.0,Let's Encrypt,1.0,165856.0,176.0,0.0,0.0,0.0,0.0,82.0,20,www.cparl.org,13,0,org,100.0,1.0,0.0799628,0.064110185,3,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1,17077,398,1,cparl,100.0,100.0,1,0,1,0,0,1,0,2,0,1,0,0,0,0,0,0,0,30,6,14,143,0,36
https://www.starbelashop.com.br,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,208.0,41.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,24.0,24.0,0.0,Let's Encrypt,1.0,112611.0,201.0,147.0,1.0,0.0,2.0,14.0,30,www.starbelashop.com.br,23,0,br,100.0,0.8125,0.0094423,0.059847735,2,2,0,0,0.0,16,0.533,0,0.0,0,0,0,2,0.067,1,3230,2046,1,starelashopcom,0.0,0.0,1,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,19,11,15,122,0,120
https://www.pharmacy.biz,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,202.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,13.0,2.0,6.0,Google Trust Services,0.0,708740.0,201.0,168.0,1.0,0.0,5.0,69.0,23,www.pharmacy.biz,16,0,biz,100.0,1.0,0.0017975,0.050812942,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,4019,1993,1,pharmacy,100.0,100.0,0,1,1,0,0,1,1,5,0,1,1,1,1,0,1,0,1,48,29,34,230,8,247
https://maildinshaakckjnw596.web.app/,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,maildinshaakckjnw596.web.app,28,0,app,36.68191414,0.875,0.001502,0.041486559,3,1,0,0,0.0,23,0.622,3,0.081,0,0,0,3,0.081,1,108,8125,1,maildinshaakckjnw596web,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
http://www.aksmusicgroup.com,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,Not HTTPS,0.0,3377.0,4.0,0.0,0.0,0.0,0.0,25.0,28,www.aksmusicgroup.com,21,0,com,87.23567859,1.0,0.5229071,0.05780694,3,1,0,0,0.0,16,0.571,0,0.0,0,0,0,1,0.036,0,49,777,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
https://www.themainlinecoffeeco.com,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,53.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,18.0,0.0,0.0,Google Trust Services,0.0,44535.0,53.0,1.0,0.0,0.0,0.0,57.0,34,www.themainlinecoffeeco.com,27,0,com,100.0,1.0,0.5229071,0.067619702,3,1,0,0,0.0,21,0.618,0,0.0,0,0,0,1,0.029,1,1202,2684,1,themainlineffee,0.0,0.0,1,1,1,1,0,1,0,20,0,1,1,1,1,1,1,0,1,21,3,23,46,1,16
https://www.theablelabel.com,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,654.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,55.0,0.0,0.0,Google Trust Services,0.0,614546.0,654.0,4.0,0.0,0.0,1.0,61.0,27,www.theablelabel.com,20,0,com,100.0,1.0,0.5229071,0.061428568,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,5284,3979,1,theablelabel,100.0,100.0,1,0,1,0,0,1,0,19,0,1,1,1,1,1,1,0,1,225,3,24,207,1,104
https://www.texas-joes.com,1,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,36.0,0.0,0.0,Let's Encrypt,1.0,94479.0,26.0,9.0,0.0,0.0,0.0,30.0,25,www.texas-joes.com,18,0,com,100.0,0.6,0.5229071,0.064894724,3,1,0,0,0.0,11,0.44,0,0.0,0,0,0,2,0.08,1,1104,12451,1,texas-joes,100.0,100.0,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,66,13,16,46,0,62
https://www.ivymoda.com,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,583.0,84.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,41.0,41.0,0.0,DigiCert Inc,0.0,303911.0,583.0,0.0,0.0,0.0,5.0,20.0,22,www.ivymoda.com,15,0,com,100.0,1.0,0.5229071,0.059861174,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,6632,1120,1,ivymoda,100.0,100.0,0,0,1,1,1,0,0,93,1,1,1,1,0,1,0,0,1,409,23,35,3,6,563
http://pxqqvjvnta.duckdns.org/,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,pxqqvjvnta.duckdns.org,22,0,org,40.35213798,0.611111111,0.0799628,0.037010588,3,1,0,0,0.0,20,0.667,0,0.0,0,0,0,3,0.1,0,103,87,1,pxqqvjvntaduckdns,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,1,0,0,0,0
https://www.yournewvitality.com,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,72.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,3.0,0.0,0.0,Let's Encrypt,1.0,86871.0,72.0,0.0,0.0,0.0,0.0,43.0,30,www.yournewvitality.com,23,0,com,100.0,1.0,0.5229071,0.054628278,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,672,1063,1,yournewvitality,100.0,100.0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,12,16,14,54,2,9
https://www.artguide.org,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,10.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,5.0,1.0,0.0,Google Trust Services,0.0,37623.0,22.0,0.0,0.0,0.0,0.0,67.0,23,www.artguide.org,16,0,org,100.0,1.0,0.0799628,0.060624784,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,323,4927,1,artguide,100.0,100.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,7,10,23,1,3
https://www.casalmonastero.org,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,451.0,6.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,76.0,0.0,57.0,Actalis S.p.A.,0.0,448045.0,447.0,365.0,1.0,0.0,7.0,82.0,29,www.casalmonastero.org,22,0,org,100.0,1.0,0.0799628,0.072921539,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,2236,9381,1,casalmonastero,100.0,100.0,0,1,1,1,0,0,2,8,0,1,1,1,1,0,1,0,1,121,53,46,162,12,187
http://www.myappshare.xyz,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,Not HTTPS,0.0,3377.0,4.0,0.0,0.0,0.0,0.0,25.0,24,www.myappshare.xyz,18,0,xyz,60.0,1.0,0.0017496,0.044715851,3,1,0,0,0.0,12,0.5,0,0.0,0,0,0,1,0.042,0,40,139,1,myappshare,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
http://www.subtitle.cannca.shop,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,Not HTTPS,0.0,3377.0,4.0,0.0,0.0,0.0,0.0,25.0,30,www.subtitle.cannca.shop,24,0,shop,56.69047619,0.6,0.0004041,0.060103582,4,2,0,0,0.0,17,0.567,0,0.0,0,0,0,2,0.067,0,8,41,1,subtitlecannca,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.slotcar-today.com,1,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,29.0,2.0,0.0,Google Trust Services,0.0,33156.0,94.0,0.0,0.0,0.0,3.0,48.0,28,www.slotcar-today.com,21,0,com,100.0,0.615384615,0.5229071,0.066447708,3,1,0,0,0.0,14,0.5,0,0.0,0,0,0,2,0.071,1,1667,1955,1,slotcar-today,100.0,100.0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,52,6,11,130,1,184
http://www.ttnj.fburl.fun,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,Not HTTPS,0.0,3377.0,4.0,0.0,0.0,0.0,0.0,25.0,24,www.ttnj.fburl.fun,18,0,fun,48.57142857,0.6,0.0001194,0.035853128,3,2,0,0,0.0,11,0.458,0,0.0,0,0,0,2,0.083,0,8,41,1,ttnjfburl,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.historicaleye.com,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,7.0,0.0,0.0,Let's Encrypt,1.0,64964.0,82.0,0.0,0.0,0.0,0.0,14.0,28,www.historicaleye.com,21,0,com,100.0,1.0,0.5229071,0.066042059,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,790,17126,1,historicaleye,100.0,100.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,1,13,5,0,5
https://www.motherthyme.com,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,122.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,33.0,0.0,0.0,Google Trust Services,0.0,218621.0,120.0,81.0,0.0,0.0,0.0,19.0,26,www.motherthyme.com,19,0,com,100.0,1.0,0.5229071,0.062582732,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,1418,13152,1,motherthyme,100.0,100.0,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,52,19,12,110,0,124
https://obabanter33.firebaseapp.com/,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,obabanter33.firebaseapp.com,27,0,com,61.86556927,0.608695652,0.5229071,0.057003245,3,1,0,0,0.0,23,0.639,2,0.056,0,0,0,3,0.083,1,108,8125,1,obabanter33firebaseapp,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
https://www.agathachristielimited.com,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,1.0,7.0,1.0,3.0,Let's Encrypt,1.0,27527.0,30.0,17.0,0.0,0.0,1.0,78.0,36,www.agathachristielimited.com,29,0,com,100.0,1.0,0.5229071,0.061666731,3,1,0,0,0.0,23,0.639,0,0.0,0,0,0,1,0.028,1,477,524,1,agathachristielimited,100.0,100.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,79,1,5,33,0,28
https://www.cyberimport.dk,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,145.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,78.0,1.0,0.0,Sectigo Limited,0.0,67458.0,145.0,118.0,0.0,0.0,1.0,64.0,25,www.cyberimport.dk,18,0,dk,100.0,1.0,0.0022943,0.055040862,2,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,1567,449,1,cyberimport,100.0,100.0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,81,11,21,139,0,141
https://23154.jimdosite.com/,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,23154.jimdosite.com,19,0,com,48.95238095,1.0,0.5229071,0.045347235,3,1,0,0,0.0,12,0.429,5,0.179,0,0,0,3,0.107,1,88,2820,1,23154jimdosite,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
https://www.sideshowworld.com,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,417.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,66.0,0.0,0.0,Sectigo Limited,0.0,406994.0,417.0,119.0,0.0,0.0,2.0,209.0,28,www.sideshowworld.com,21,0,com,100.0,1.0,0.5229071,0.056993543,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,12537,717,1,sideshowworld,100.0,100.0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,20,0,0,119,0,135
https://www.familydollar.com,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,DigiCert Inc,0.0,16192.0,0.0,0.0,0.0,0.0,0.0,0.0,27,www.familydollar.com,20,0,com,100.0,1.0,0.5229071,0.0582023,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,402,3066,1,familydollar,100.0,100.0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,6,16,5,0,5
https://51-103-219-135.cprapid.com/areaclienti/credit-agricole/homepage/movimenti.php,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,51-103-219-135.cprapid.com,26,0,com,10.56951706,0.5,0.5229071,0.051966593,3,1,0,0,0.0,55,0.647,11,0.129,0,0,0,11,0.129,1,3404,215455,1,51-103-219-135cprapidareaclienticredit-agricolehomepagemovimentiphp,0.0,0.0,1,0,1,0,0,1,0,5,0,0,1,1,0,1,1,0,1,5,2,3,2,0,77
https://www.misterrogers.org,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,7.0,0.0,0.0,GlobalSign nv-sa,0.0,21830.0,33.0,11.0,0.0,0.0,0.0,38.0,27,www.misterrogers.org,20,0,org,100.0,1.0,0.0799628,0.067985851,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,288,1447,1,misterrogers,100.0,100.0,1,1,1,0,0,1,0,7,0,1,0,0,0,0,0,0,1,16,1,2,31,2,25
https://www.tcdc.or.th,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,GlobalSign nv-sa,0.0,12718.0,0.0,0.0,0.0,0.0,1.0,36.0,21,www.tcdc.or.th,14,0,th,100.0,0.714285714,0.0005097,0.064342551,2,2,0,0,0.0,7,0.333,0,0.0,0,0,0,2,0.095,1,202,393,1,cdcor,0.0,0.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,38,142,1,0,3
