URL,label,url_length,num_subdomains,is_ip_address,uses_https,has_at_symbol,has_hyphen_in_domain,num_digits_in_url,double_slash_redirect,https_in_url,uses_shortening_service,num_script_tags,num_iframe_tags,num_embed_tags,num_object_tags,num_form_tags,num_anchor_tags,num_external_resources,external_forms,has_eval,has_escape,has_obfuscation,has_unescape,has_exec,uses_document_cookie,uses_window_location,uses_settimeout,uses_setinterval,uses_prompt,uses_alert,uses_confirm,num_meta_tags,has_meta_refresh,has_meta_keywords,has_meta_description,num_images,num_external_images,num_data_images,ssl_certificate_issuer,is_cert_verified,has_copyright,content_length,num_links,num_external_links,num_internal_links,num_empty_links,has_favicon,has_login_form,has_social_media_links,has_meta_redirect,num_emails_in_page,page_title_length,URLLength,Domain,DomainLength,IsDomainIP,TLD,URLSimilarityIndex,CharContinuationRate,TLDLegitimateProb,URLCharProb,TLDLength,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,NoOfLettersInURL,LetterRatioInURL,NoOfDegitsInURL,DegitRatioInURL,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpacialCharRatioInURL,IsHTTPS,LineOfCode,LargestLineLength,HasTitle,Title,DomainTitleMatchScore,URLTitleMatchScore,HasFavicon,Robots,IsResponsive,NoOfURLRedirect,NoOfSelfRedirect,HasDescription,NoOfPopup,NoOfiFrame,HasExternalFormSubmit,HasSocialNet,HasSubmitButton,HasHiddenFields,HasPasswordField,Bank,Pay,Crypto,HasCopyrightInfo,NoOfImage,NoOfCSS,NoOfJS,NoOfSelfRef,NoOfEmptyRef,NoOfExternalRef
http://usuariociudad.com/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,usuariociudad.com,17,0,com,65.39792388,1.0,0.5229071,0.060958685,3,0,0,0,0.0,16,0.667,0,0.0,0,0,0,1,0.042,0,11,85,1,usuariociudad,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.ymailaccounts.us,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,www.ymailaccounts.us,20,0,us,53.33333333,1.0,0.0045585,0.05889218,2,1,0,0,0.0,14,0.5379999999999999,0,0.0,0,0,0,1,0.038,0,2,481,1,ymailacconts,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://app-papaloa3354lkm.kvoiffugw9-yk26ed5vg379.p.temp-site.link/termsofservice.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,app-papaloa3354lkm.kvoiffugw9-yk26ed5vg379.p.temp-site.link,59,0,link,11.77356669,0.25925925899999996,0.0003306,0.042161609,4,3,0,0,0.0,58,0.682,11,0.129,0,0,0,9,0.106,0,2,1091,1,app-papaloa3354lkmkvoiffugw9-yk26ed5vg379ptemp-sitetermsofservicehtm,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
http://www.myanmarnewsrecent.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,www.myanmarnewsrecent.com,25,0,com,61.61616162,1.0,0.5229071,0.065010115,3,1,0,0,0.0,19,0.613,0,0.0,0,0,0,1,0.032,0,3,39,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.seomastering.com,1,28,2,0,1,0,0,0,0,0,0,13,0,0,0,2,199,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,1,44,1,0,Let's Encrypt,1,0,57702,199,20,179,0,0,1,1,0,0,17,27,www.seomastering.com,20,0,com,100.0,1.0,0.5229071,0.069815131,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037000000000000005,1,1089,1213,1,seomastering,100.0,100.0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,62,2,12,178,0,52
http://www.baidu.wookhost.me,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,www.baidu.wookhost.me,21,0,me,49.51941561,0.642857143,0.0036375,0.056626324000000006,2,2,0,0,0.0,15,0.536,0,0.0,0,0,0,2,0.071,0,2,37,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.malanijewelers.com,1,30,2,0,1,0,0,0,0,0,0,17,1,0,0,1,101,24,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,1,1,45,23,0,Let's Encrypt,1,1,62814,100,5,95,8,1,0,1,0,0,18,29,www.malanijewelers.com,22,0,com,100.0,1.0,0.5229071,0.063092501,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,1001,2398,1,malanijewelers,100.0,100.0,1,0,1,0,0,0,0,2,0,1,0,1,0,0,1,0,1,40,0,4,56,7,19
https://www.storytellersunplugged.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,www.storytellersunplugged.com,29,0,com,100.0,1.0,0.5229071,0.055081952999999996,3,1,0,0,0.0,23,0.639,0,0.0,0,0,0,1,0.027999999999999997,1,1356,9419,1,storytellersunplugged,100.0,100.0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,51,8,10,163,0,167
https://www.flashscore.com,1,26,2,0,1,0,0,0,0,0,0,60,12,0,0,0,385,104,0,0,0,1,0,1,1,1,1,0,0,0,0,16,1,0,1,8,8,0,Let's Encrypt,1,1,237036,385,15,370,0,1,0,1,1,1,62,25,www.flashscore.com,18,0,com,100.0,1.0,0.5229071,0.06469015,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,3480,33066,1,flashsre,0.0,0.0,1,1,1,1,0,1,0,7,0,0,0,1,0,0,1,0,1,58,1,8,513,0,30
https://www.tours-eti.com,1,25,2,0,1,0,1,0,0,0,0,28,0,0,0,0,87,3,0,0,0,1,0,0,0,0,1,0,0,0,0,6,0,1,1,19,1,0,Let's Encrypt,1,1,77519,87,43,44,6,1,0,1,0,0,4,24,www.tours-eti.com,17,0,com,100.0,0.666666667,0.5229071,0.069010914,3,1,0,0,0.0,10,0.41700000000000004,0,0.0,0,0,0,2,0.083,1,2380,513,1,tours-eti,100.0,100.0,1,0,1,0,0,1,0,2,0,1,1,1,0,0,1,0,1,16,15,23,44,4,41
https://www.softmogul.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,www.softmogul.com,17,0,com,100.0,1.0,0.5229071,0.060919872,3,1,0,0,0.0,11,0.45799999999999996,0,0.0,0,0,0,1,0.042,1,173,496,1,softmogul,100.0,100.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,9,1,6,1,0,22
http://www.listen-books.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,www.listen-books.com,20,0,com,74.35661765,0.583333333,0.5229071,0.064485838,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,2,0.077,0,2,34,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.maria-johnsen.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,www.maria-johnsen.com,21,0,com,100.0,0.615384615,0.5229071,0.06553945,3,1,0,0,0.0,14,0.5,0,0.0,0,0,0,2,0.071,1,2099,11397,1,maria-johnsen,100.0,100.0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,47,26,25,191,1,209
https://www.amisdebourvil.fr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,www.amisdebourvil.fr,20,0,fr,100.0,1.0,0.0141483,0.05234329099999999,2,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037000000000000005,1,739,514,1,amisdebourvil,100.0,100.0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,38,10,18,1,1,5
https://www.medhos.in,1,21,2,0,1,0,0,0,0,0,0,13,0,0,0,7,126,1,0,0,0,1,0,0,0,0,1,0,0,0,0,7,0,1,1,30,0,0,eMudhra Technologies Limited,0,1,211558,106,14,92,6,1,0,1,0,2,100,20,www.medhos.in,13,0,in,100.0,1.0,0.0050842,0.060931862,2,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1,3595,663,1,medhos,100.0,100.0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,30,27,5,53,3,16
https://www.siirtolapuutarhaliitto.fi,1,37,2,0,1,0,0,0,0,0,0,11,0,0,0,2,42,9,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,13,1,0,Let's Encrypt,1,1,25797,34,6,28,0,1,0,0,0,2,29,36,www.siirtolapuutarhaliitto.fi,29,0,fi,100.0,1.0,0.0027596,0.057196057,2,1,0,0,0.0,23,0.639,0,0.0,0,0,0,1,0.027999999999999997,1,616,1362,1,siirtolapuutarhaliitto,100.0,100.0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,12,1,7,20,1,14
https://vanillagiftclub.shop/checkbalance/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,vanillagiftclub.shop,20,0,shop,34.64052288,1.0,0.0004041,0.05299123,4,0,0,0,0.0,31,0.7559999999999999,0,0.0,0,0,0,2,0.049,1,68,414,1,vanillagiftclubcheckbalance,0.0,100.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
http://129.226.211.41/interactivelogin?continue=https://accounts.google.com/?&amp;followup=https://accounts.google.com/?&amp;passive=1209600&amp;xrealip=107.178.232.231&amp;ifkv=awnoghddvxdltvr3w3vqeap4-gpuyj10dzfqpyjv9eczpb-ln0ydfum3cmowaiepa0bbzolcijkmvq,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,129.226.211.41,14,1,41,4.325001381,0.363636364,0.0,0.041099827,2,2,0,0,0.0,163,0.637,39,0.152,5,3,0,23,0.121,1,11,560,1,129226211interactivelogin?continue=accountsgooglecom?&amp;followup=accountsgooglecom?&amp;passive=1209600&amp;xrealip=107178232231&amp;ifkv=awnoghddvxdltvr3w3vqeap4-gpuyj10dzfqpyjv9eczpb-ln0ydfum3cmowaiepa0bbzolcijkmvq,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://www.radyofm60.com,1,25,2,0,1,0,0,2,0,0,0,34,0,0,0,2,12,4,0,0,1,1,1,0,0,0,0,0,0,0,0,27,0,0,0,4,0,0,Let's Encrypt,1,0,52154,12,2,10,3,1,0,1,0,0,44,24,www.radyofm60.com,17,0,com,100.0,1.0,0.5229071,0.049429367,3,1,0,0,0.0,9,0.375,2,0.083,0,0,0,1,0.042,1,1159,8047,1,radyofm60,100.0,100.0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,35,13,18,71,2,82
https://connection-orangebank-certicode.derlma.com/5489723/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,connection-orangebank-certicode.derlma.com,42,0,com,38.35294118,0.289473684,0.5229071,0.057332855999999995,3,1,0,0,0.0,38,0.655,7,0.121,0,0,0,5,0.086,1,2,67,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
https://www.myfeetinmotion.com,1,30,2,0,1,0,0,0,0,0,0,26,0,0,0,4,78,19,1,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,1,19,9,9,Let's Encrypt,1,0,91470,78,24,54,3,1,0,1,0,1,47,29,www.myfeetinmotion.com,22,0,com,100.0,1.0,0.5229071,0.066415013,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,876,13775,1,myfeetinmotion,100.0,100.0,1,1,1,0,0,1,10,2,1,1,1,1,0,1,1,0,0,19,23,26,75,1,88
https://www.1888pressrelease.com,1,32,2,0,1,0,0,4,0,0,0,8,0,0,0,1,101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,40,0,0,Sectigo Limited,0,1,26263,101,3,98,5,0,0,1,0,0,78,31,www.1888pressrelease.com,24,0,com,100.0,1.0,0.5229071,0.054351435,3,1,0,0,0.0,14,0.452,4,0.129,0,0,0,1,0.032,1,396,1275,1,1888pressrelease,100.0,100.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,18,2,5,73,1,40
http://www.hospitaldesitges.cat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,www.hospitaldesitges.cat,24,0,cat,66.45238095,1.0,0.0008079000000000001,0.059495482999999995,3,1,0,0,0.0,18,0.6,0,0.0,0,0,0,1,0.033,0,2,40,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.csa.fr,1,18,2,0,1,0,0,0,0,0,0,10,0,0,0,2,113,3,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,1,5,0,0,Let's Encrypt,1,1,53713,112,1,111,2,1,0,0,0,0,24,17,www.csa.fr,10,0,fr,100.0,1.0,0.0141483,0.056178782999999996,2,1,0,0,0.0,4,0.235,0,0.0,0,0,0,1,0.059000000000000004,1,1336,1852,1,csa,100.0,100.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,13,1,7,190,2,20
https://www.facealacrise.be,1,27,2,0,1,0,0,0,0,0,0,24,0,0,0,2,345,8,0,0,0,1,0,0,0,0,1,0,0,0,0,19,0,0,1,64,1,0,Let's Encrypt,1,1,206855,345,78,267,8,1,0,1,0,1,59,26,www.facealacrise.be,19,0,be,100.0,1.0,0.0033189,0.06390159299999999,2,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,2270,9211,1,facealacrise,100.0,100.0,1,1,1,0,0,1,0,4,0,1,0,1,0,1,1,0,1,69,2,12,234,7,315
https://www.michaelriddle.com,1,29,2,0,1,0,0,0,0,0,0,1,0,0,0,1,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,26,0,0,Let's Encrypt,1,1,65941,82,49,33,0,0,0,0,0,0,27,28,www.michaelriddle.com,21,0,com,100.0,1.0,0.5229071,0.061926483,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036000000000000004,1,369,8047,1,michaelriddle,100.0,100.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,15,2,1,55,0,84
http://ethereumche.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,ethereumche.com,15,0,com,74.77777778,1.0,0.5229071,0.06650920099999999,3,0,0,0,0.0,13,0.619,0,0.0,0,0,0,1,0.048,0,2,30,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://expressdhl-at.com/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,expressdhl-at.com,17,0,com,76.93194925,0.846153846,0.5229071,0.056761373,3,0,0,0,0.0,15,0.5770000000000001,0,0.0,0,0,0,3,0.115,1,2,34,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.server1.wyeetacs.com.au,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,www.server1.wyeetacs.com.au,27,0,au,61.94076875,0.5,0.0100856,0.061004868,2,3,0,0,0.0,18,0.545,1,0.03,0,0,0,3,0.091,0,4,135,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://cp16575.tw1.ru/httpdocs/login/ologin.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,cp16575.tw1.ru,14,0,ru,25.25,0.727272727,0.0180132,0.042643346,2,1,0,0,0.0,28,0.596,6,0.128,0,0,0,6,0.128,0,9,55,1,cp16575tw1httpdocsloginologinphp,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://u2004226.plsk.regruhosting.ru/f/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,u2004226.plsk.regruhosting.ru,29,0,ru,54.42247659,0.7692307690000001,0.0180132,0.03522865,2,2,0,0,0.0,20,0.513,7,0.179,0,0,0,5,0.128,0,25,123487,1,u2004226plskreghostingf,0.0,0.0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,3
https://www.tellmeacharm.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,www.tellmeacharm.com,20,0,com,100.0,1.0,0.5229071,0.06716763,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037000000000000005,1,3522,48138,1,tellmeacharm,100.0,100.0,1,1,1,1,0,1,0,20,0,1,1,1,1,1,1,0,1,347,4,22,120,0,21
https://www.pearlsharbor.de,1,27,2,0,1,0,0,0,0,0,0,15,0,0,0,2,251,36,0,0,0,1,0,0,0,0,0,0,0,0,0,14,0,0,1,23,18,0,Let's Encrypt,1,1,140368,246,10,236,0,1,0,1,0,0,216,26,www.pearlsharbor.de,19,0,de,100.0,1.0,0.0326503,0.057039386,2,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,1225,18525,1,pearlsharbor,100.0,100.0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,26,12,12,225,0,229
https://www.cannesguide.com,1,27,2,0,1,0,0,0,0,0,0,20,0,0,0,0,59,4,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,1,1,23,0,0,Let's Encrypt,1,1,21710,59,3,56,0,0,0,1,0,0,58,26,www.cannesguide.com,19,0,com,100.0,1.0,0.5229071,0.064072428,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,582,454,1,cannesguide,100.0,100.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,23,7,12,67,0,7
https://www.stuffedwithplushtoys.com,1,36,2,0,1,0,0,0,0,0,0,31,1,0,0,38,613,14,1,0,0,1,0,0,0,1,1,0,0,0,0,54,0,1,1,80,1,0,"Cloudflare, Inc.",0,1,264356,613,7,606,4,1,0,1,0,1,86,35,www.stuffedwithplushtoys.com,28,0,com,100.0,1.0,0.5229071,0.046626132,3,1,0,0,0.0,22,0.629,0,0.0,0,0,0,1,0.028999999999999998,1,2679,1213,1,stuffedwithplushtoys,100.0,100.0,1,0,1,0,0,1,0,2,0,1,1,1,0,0,1,0,1,122,5,20,476,3,284
https://www.jewishpolicycenter.org,1,34,2,0,1,0,0,0,0,0,0,33,0,0,0,2,89,4,0,0,0,1,0,0,1,1,0,0,0,0,0,22,0,0,1,14,0,0,Let's Encrypt,1,0,81663,85,12,73,5,1,0,1,0,3,56,33,www.jewishpolicycenter.org,26,0,org,100.0,1.0,0.0799628,0.057992649,3,1,0,0,0.0,20,0.606,0,0.0,0,0,0,1,0.03,1,955,9381,1,jewishpolicycenter,100.0,100.0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,20,9,16,101,5,111
https://www.moneyklt.gzmoce.com/sonn/index.php#/login,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,www.moneyklt.gzmoce.com,23,0,com,28.25304878,0.6,0.5229071,0.056481497,3,2,0,0,0.0,33,0.635,0,0.0,0,0,0,7,0.135,1,2,61,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.greenrope.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,www.greenrope.com,17,0,com,100.0,1.0,0.5229071,0.071019366,3,1,0,0,0.0,11,0.45799999999999996,0,0.0,0,0,0,1,0.042,1,1087,1220,1,greenrope,100.0,100.0,0,0,1,0,0,1,0,5,0,1,0,0,0,0,0,0,1,38,19,25,46,9,36
https://www.usehammock.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,www.usehammock.com,18,0,com,100.0,1.0,0.5229071,0.064351434,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,2015,18184,1,usehammock,100.0,100.0,0,1,1,0,0,1,0,2,0,1,1,1,0,1,1,0,1,32,16,25,64,0,74
https://www.prolineracing.com,1,29,2,0,1,0,0,0,0,0,0,27,2,0,0,4,85,10,0,0,1,1,1,0,1,1,1,0,0,0,0,7,0,1,1,30,0,2,"GoDaddy.com, Inc.",0,1,91158,85,13,72,4,1,0,1,0,3,85,28,www.prolineracing.com,21,0,com,100.0,1.0,0.5229071,0.065564807,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036000000000000004,1,2250,440,1,prolineracing,100.0,100.0,1,0,1,0,0,1,0,22,0,1,1,1,0,0,1,0,1,29,9,18,102,4,78
https://consolesecudigital.web.app/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,consolesecudigital.web.app,26,0,app,54.41595442,0.8636363640000001,0.0015019999999999999,0.058005085,3,1,0,0,0.0,24,0.706,0,0.0,0,0,0,2,0.059000000000000004,1,29,320,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
https://www.auri.re.kr,1,22,3,0,1,0,0,0,0,0,0,13,1,0,0,1,260,2,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,1,24,0,0,Sectigo Limited,0,1,45695,260,22,238,0,1,0,1,0,1,7,21,www.auri.re.kr,14,0,kr,100.0,0.7142857140000001,0.0022733000000000002,0.058055174,2,2,0,0,0.0,7,0.33299999999999996,0,0.0,0,0,0,2,0.095,1,1181,517,1,aurire,0.0,0.0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,21,8,7,220,1,35
http://www.netwow.com.br,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,www.netwow.com.br,17,0,br,84.10819949,0.7,0.009442299999999999,0.058605278,2,2,0,0,0.0,10,0.435,0,0.0,0,0,0,2,0.087,0,156,915,1,netwowcom,0.0,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,2,0,8
http://www.api081902.seemonitor.xyz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,www.api081902.seemonitor.xyz,28,0,xyz,40.88888889,0.85,0.0017495999999999998,0.044536267000000004,3,2,0,0,0.0,15,0.441,6,0.17600000000000002,0,0,0,2,0.059000000000000004,0,2,42,0,0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.fattureincloud.it,1,29,2,0,1,0,0,0,0,0,0,21,1,0,0,0,97,35,0,0,0,1,0,0,0,0,0,1,0,0,0,18,0,0,1,18,18,0,Amazon,0,1,47673,97,21,76,3,1,0,1,0,1,62,28,www.fattureincloud.it,21,0,it,100.0,1.0,0.012178,0.056941303,2,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036000000000000004,1,1311,932,1,fatturencloud,0.0,0.0,1,0,1,0,0,1,0,2,0,1,1,1,1,0,1,0,1,29,7,13,52,3,30
https://sites.google.com/view/casdatrocliente/in%c3%adcio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,sites.google.com,16,0,com,33.53269471,0.583333333,0.5229071,0.062897157,3,1,0,0,0.0,40,0.7140000000000001,1,0.018000000000000002,0,0,2,5,0.125,1,28,26746,1,sitesgoogleviewcasdatroclientein%c3%adci,0.0,0.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,3,0,3
