URL,label,url_length,num_subdomains,is_ip_address,uses_https,has_at_symbol,has_hyphen_in_domain,num_digits_in_url,double_slash_redirect,https_in_url,uses_shortening_service,num_script_tags,num_iframe_tags,num_embed_tags,num_object_tags,num_form_tags,num_anchor_tags,num_external_resources,external_forms,has_eval,has_escape,has_obfuscation,has_unescape,has_exec,uses_document_cookie,uses_window_location,uses_settimeout,uses_setinterval,uses_prompt,uses_alert,uses_confirm,num_meta_tags,has_meta_refresh,has_meta_keywords,has_meta_description,num_images,num_external_images,num_data_images,ssl_certificate_issuer,is_cert_verified,has_copyright,content_length,num_links,num_external_links,num_internal_links,num_empty_links,has_favicon,has_login_form,has_social_media_links,has_meta_redirect,num_emails_in_page,page_title_length
https://triflingflashyapplicationpackage--digitaloceanc.repl.co/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://ipfs.io/ipfs/bafybeidszm5hjkodoz44tw2fpdiaomoanrtpcqwf6ym236mjsxvop75paa/ddoonncn.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.harvestrecords.com,1,30,2,0,1,0,0,0,0,0,0,33,1,0,0,0,10,4,0,0,0,1,0,0,0,0,0,0,0,0,0,22,0,0,1,1,0,0,DigiCert Inc,0,1,68921,10,8,2,1,1,0,1,0,1,41
https://maildinshaakckjnw291.web.app/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.thecasecentre.org,1,29,2,0,1,0,0,0,0,0,0,25,0,0,0,2,319,2,0,0,0,1,0,0,0,0,0,0,0,0,0,17,0,1,1,157,0,0,"GoDaddy.com, Inc.",0,1,97393,318,4,314,6,1,0,1,0,2,15
http://www.orthodonticoffices.com,0,33,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Not HTTPS,0,0,114,0,0,0,0,0,0,0,0,0,0
https://www.ugg.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.yn69q8kcxh.sdybv.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.albertoforwardings.us,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://mttbbmobileeonlinee.firebaseapp.com/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.eastrussia.ru,1,25,2,0,1,0,0,0,0,0,0,8,0,0,0,1,101,6,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,1,1,21,1,0,Let's Encrypt,1,1,34608,101,1,100,5,1,0,0,0,2,34
https://www.rakennuslehti.fi,1,28,2,0,1,0,0,0,0,0,0,30,1,0,0,5,1004,2,2,0,0,1,0,0,0,0,0,0,0,0,0,22,0,0,0,149,0,0,Let's Encrypt,1,0,583993,1004,6,998,5,1,1,1,0,0,164
https://www.bulovasrestorations.com,1,35,2,0,1,0,0,0,0,0,0,24,0,0,0,0,296,7,0,0,0,1,0,0,0,0,0,0,0,0,0,21,0,0,1,24,1,0,Let's Encrypt,1,1,57481,293,16,277,2,1,0,1,0,3,63
https://www.ama-co-zon.jp.5865086.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.arcedition.com,1,26,2,0,1,0,0,0,0,0,0,7,1,0,0,1,60,2,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,1,1,0,0,Let's Encrypt,1,1,58577,59,8,51,0,1,0,1,0,2,57
https://www.besttrendingnews.com,1,32,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"GoDaddy.com, Inc.",0,0,114,0,0,0,0,0,0,0,0,0,0
https://rfde-107a7.firebaseapp.com/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.pumpkin.care,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.ferreteriassolano.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.mechini.com,1,23,2,0,1,0,0,0,0,0,0,15,0,0,0,3,59,3,0,0,0,1,0,0,0,0,0,0,0,0,0,18,0,0,1,28,1,0,Let's Encrypt,1,1,160168,56,5,51,0,1,0,1,0,4,52
https://www.mureview.net,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avitale.com,1,23,2,0,1,0,0,0,0,0,0,20,0,0,0,2,88,3,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,1,1,10,0,0,"GoDaddy.com, Inc.",0,1,38582,88,13,75,10,1,0,0,0,4,111
http://www.theloveiskindnetwork.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.phloem.app,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://business-confirm-appeal.web.app/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.mail.yotaglobal.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://mail.pemulihan11297.3gp.work.gd/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://ipfs.litnet.work/ipfs/bafybeiardsa5er7hxrjr74j6khdgikhmxomx5hrwldrefftslvh72a3rai/karatwebautoback.html,0,111,2,0,1,0,0,9,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Let's Encrypt,1,0,1166,0,0,0,0,1,0,0,0,0,0
https://www.azd.uscourts.gov,1,28,3,0,1,0,0,0,0,0,0,13,0,0,0,1,126,4,0,0,0,1,0,0,1,0,1,0,0,0,0,7,0,0,0,6,0,0,DigiCert Inc,0,1,38569,125,39,86,3,1,0,0,0,1,50
https://dias-gennials.web.app/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.aktsk.com.tw,1,24,3,0,1,0,0,0,0,0,0,20,1,0,0,0,97,38,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,1,1,41,33,0,Google Trust Services,0,1,36169,97,20,77,1,1,0,1,0,0,38
https://www.epita.fr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sesc.com.br,1,23,3,0,1,0,0,0,0,0,0,48,1,0,0,4,656,7,2,0,0,1,0,0,1,0,1,0,0,0,0,18,0,0,1,34,0,34,"DigiCert, Inc.",0,1,439879,647,43,604,26,1,0,1,0,1,52
https://www.billingschamber.com,1,31,2,0,1,0,0,0,0,0,0,16,1,0,0,1,106,2,0,0,0,1,0,0,1,0,0,0,0,0,0,12,0,0,0,26,1,0,Let's Encrypt,1,1,63623,106,43,63,1,0,0,1,0,0,35
https://www.massterpenes.com,1,28,2,0,1,0,0,0,0,0,0,45,0,0,0,3,100,3,0,0,0,1,0,0,1,1,1,0,0,0,0,20,0,0,1,30,0,0,Google Trust Services,0,1,135700,100,8,92,10,1,0,1,0,1,44
https://www.landmarkpallavaa.com,1,32,2,0,1,0,0,0,0,0,0,32,1,0,0,0,41,7,0,0,0,0,0,0,1,0,0,0,0,1,0,15,0,0,1,8,2,0,Let's Encrypt,1,1,56513,39,10,29,0,1,0,1,0,3,86
https://www.sovrn.com,1,21,2,0,1,0,0,0,0,0,0,47,2,0,0,0,58,6,0,0,1,1,1,1,1,1,0,0,0,0,0,23,0,0,1,29,1,0,"GoDaddy.com, Inc.",0,1,135367,46,11,35,0,1,0,1,0,1,41
https://www.bycarianne.com,1,26,2,0,1,0,0,0,0,0,0,49,0,0,0,3,102,5,0,0,0,1,0,0,1,1,1,0,0,0,0,21,0,0,1,11,0,0,Google Trust Services,0,1,214892,102,13,89,38,1,0,1,0,0,96
http://www.daxia123.cn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.bma.org.uk,1,22,3,0,1,0,0,0,0,0,0,10,2,0,0,1,305,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,1,24,0,0,Google Trust Services,0,1,336345,303,11,292,1,1,0,1,0,0,41
https://delay-is-temporary-2753f.firebaseapp.com/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://jflynn19773.wixsite.com/my-site,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.bvgtt5.gq,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.thss.tsinghua.edu.cn,1,32,4,0,1,0,0,0,0,0,0,22,0,0,0,2,97,0,2,0,0,1,0,0,0,0,0,1,0,1,0,5,0,1,1,15,0,0,Let's Encrypt,1,1,35953,89,2,87,0,1,0,0,0,1,8
https://ipfs.best-practice.se/ipfs/bafybeig52bssadmmakzsrzm7rcd35bmb6gygf424di5lmo4ayowyq67y64/link.html,0,104,2,0,1,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Let's Encrypt,1,0,31,0,0,0,0,0,0,0,0,0,0
https://www.gemsofwar.com,1,25,2,0,1,0,0,0,0,0,0,45,0,0,0,1,61,79,1,0,0,1,0,0,0,0,1,0,0,0,0,9,0,0,0,13,13,0,Let's Encrypt,1,0,77566,61,57,4,2,0,0,1,0,0,68
http://help-id-meta-6425472544.web.app/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.lennartverhoeff.net,1,31,2,0,1,0,0,0,0,0,0,18,0,0,0,0,127,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,126,0,2,Let's Encrypt,1,1,134741,127,0,127,4,0,0,0,0,1,37
https://conetgut-ytey.web.app/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.afmuseum.com,1,24,2,0,1,0,0,0,0,0,0,71,0,0,0,1,98,58,1,0,0,1,0,0,0,1,0,1,0,0,0,18,0,1,1,15,12,0,Let's Encrypt,1,0,355345,98,94,4,0,1,0,1,0,3,34
https://b1aaafa73fd75e.lhr.life/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.radioprimetime.org,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.eraction.org,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.atvcloud.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.cell-auto.com,1,25,2,0,1,0,1,0,0,0,0,5,0,0,0,0,148,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,1,176,0,0,Let's Encrypt,1,0,55149,96,40,56,0,0,0,0,0,0,17
http://www.mindslaver.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://att-100201.weeblysite.com/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://benjamincustommodulars.net/wp-admin/main/ing/,0,53,1,0,1,0,0,0,0,0,0,16,0,0,0,2,24,6,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,2,0,1,Let's Encrypt,1,1,76925,24,2,22,0,1,0,0,0,0,57
http://usuariociudad.com/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.ymailaccounts.us,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://app-papaloa3354lkm.kvoiffugw9-yk26ed5vg379.p.temp-site.link/termsofservice.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.myanmarnewsrecent.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.seomastering.com,1,28,2,0,1,0,0,0,0,0,0,13,0,0,0,2,199,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,1,44,1,0,Let's Encrypt,1,0,57702,199,20,179,0,0,1,1,0,0,17
http://www.baidu.wookhost.me,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.malanijewelers.com,1,30,2,0,1,0,0,0,0,0,0,17,1,0,0,1,101,24,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,1,1,45,23,0,Let's Encrypt,1,1,62814,100,5,95,8,1,0,1,0,0,18
https://www.storytellersunplugged.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.flashscore.com,1,26,2,0,1,0,0,0,0,0,0,60,12,0,0,0,385,104,0,0,0,1,0,1,1,1,1,0,0,0,0,16,1,0,1,8,8,0,Let's Encrypt,1,1,237036,385,15,370,0,1,0,1,1,1,62
https://www.tours-eti.com,1,25,2,0,1,0,1,0,0,0,0,28,0,0,0,0,87,3,0,0,0,1,0,0,0,0,1,0,0,0,0,6,0,1,1,19,1,0,Let's Encrypt,1,1,77519,87,43,44,6,1,0,1,0,0,4
https://www.softmogul.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.listen-books.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.maria-johnsen.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.amisdebourvil.fr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.medhos.in,1,21,2,0,1,0,0,0,0,0,0,13,0,0,0,7,126,1,0,0,0,1,0,0,0,0,1,0,0,0,0,7,0,1,1,30,0,0,eMudhra Technologies Limited,0,1,211558,106,14,92,6,1,0,1,0,2,100
https://www.siirtolapuutarhaliitto.fi,1,37,2,0,1,0,0,0,0,0,0,11,0,0,0,2,42,9,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,13,1,0,Let's Encrypt,1,1,25797,34,6,28,0,1,0,0,0,2,29
https://vanillagiftclub.shop/checkbalance/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://129.226.211.41/interactivelogin?continue=https://accounts.google.com/?&amp;followup=https://accounts.google.com/?&amp;passive=1209600&amp;xrealip=107.178.232.231&amp;ifkv=awnoghddvxdltvr3w3vqeap4-gpuyj10dzfqpyjv9eczpb-ln0ydfum3cmowaiepa0bbzolcijkmvq,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.radyofm60.com,1,25,2,0,1,0,0,2,0,0,0,34,0,0,0,2,12,4,0,0,1,1,1,0,0,0,0,0,0,0,0,27,0,0,0,4,0,0,Let's Encrypt,1,0,52154,12,2,10,3,1,0,1,0,0,44
https://connection-orangebank-certicode.derlma.com/5489723/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.myfeetinmotion.com,1,30,2,0,1,0,0,0,0,0,0,26,0,0,0,4,78,19,1,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,1,19,9,9,Let's Encrypt,1,0,91470,78,24,54,3,1,0,1,0,1,47
https://www.1888pressrelease.com,1,32,2,0,1,0,0,4,0,0,0,8,0,0,0,1,101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,40,0,0,Sectigo Limited,0,1,26263,101,3,98,5,0,0,1,0,0,78
http://www.hospitaldesitges.cat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.csa.fr,1,18,2,0,1,0,0,0,0,0,0,10,0,0,0,2,113,3,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,1,5,0,0,Let's Encrypt,1,1,53713,112,1,111,2,1,0,0,0,0,24
https://www.facealacrise.be,1,27,2,0,1,0,0,0,0,0,0,24,0,0,0,2,345,8,0,0,0,1,0,0,0,0,1,0,0,0,0,19,0,0,1,64,1,0,Let's Encrypt,1,1,206855,345,78,267,8,1,0,1,0,1,59
https://www.michaelriddle.com,1,29,2,0,1,0,0,0,0,0,0,1,0,0,0,1,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,26,0,0,Let's Encrypt,1,1,65941,82,49,33,0,0,0,0,0,0,27
http://ethereumche.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://expressdhl-at.com/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.server1.wyeetacs.com.au,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://cp16575.tw1.ru/httpdocs/login/ologin.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://u2004226.plsk.regruhosting.ru/f/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.tellmeacharm.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.pearlsharbor.de,1,27,2,0,1,0,0,0,0,0,0,15,0,0,0,2,251,36,0,0,0,1,0,0,0,0,0,0,0,0,0,14,0,0,1,23,18,0,Let's Encrypt,1,1,140368,246,10,236,0,1,0,1,0,0,216
https://www.cannesguide.com,1,27,2,0,1,0,0,0,0,0,0,20,0,0,0,0,59,4,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,1,1,23,0,0,Let's Encrypt,1,1,21710,59,3,56,0,0,0,1,0,0,58
https://www.stuffedwithplushtoys.com,1,36,2,0,1,0,0,0,0,0,0,31,1,0,0,38,613,14,1,0,0,1,0,0,0,1,1,0,0,0,0,54,0,1,1,80,1,0,"Cloudflare, Inc.",0,1,264356,613,7,606,4,1,0,1,0,1,86
https://www.jewishpolicycenter.org,1,34,2,0,1,0,0,0,0,0,0,33,0,0,0,2,89,4,0,0,0,1,0,0,1,1,0,0,0,0,0,22,0,0,1,14,0,0,Let's Encrypt,1,0,81663,85,12,73,5,1,0,1,0,3,56
https://www.moneyklt.gzmoce.com/sonn/index.php#/login,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.greenrope.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.usehammock.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.prolineracing.com,1,29,2,0,1,0,0,0,0,0,0,27,2,0,0,4,85,10,0,0,1,1,1,0,1,1,1,0,0,0,0,7,0,1,1,30,0,2,"GoDaddy.com, Inc.",0,1,91158,85,13,72,4,1,0,1,0,3,85
https://consolesecudigital.web.app/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.auri.re.kr,1,22,3,0,1,0,0,0,0,0,0,13,1,0,0,1,260,2,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,1,24,0,0,Sectigo Limited,0,1,45695,260,22,238,0,1,0,1,0,1,7
http://www.netwow.com.br,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.api081902.seemonitor.xyz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.fattureincloud.it,1,29,2,0,1,0,0,0,0,0,0,21,1,0,0,0,97,35,0,0,0,1,0,0,0,0,0,1,0,0,0,18,0,0,1,18,18,0,Amazon,0,1,47673,97,21,76,3,1,0,1,0,1,62
https://sites.google.com/view/casdatrocliente/in%c3%adcio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.everyworks.de,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.kundenwelt.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.mhresources.org,1,27,2,0,1,0,0,0,0,0,0,29,0,0,0,0,46,13,0,0,0,1,0,0,0,0,0,0,0,0,0,23,0,0,1,8,7,0,Let's Encrypt,1,1,73671,46,8,38,0,1,0,1,0,0,23
https://www.stodels.com,1,23,2,0,1,0,0,0,0,0,0,71,1,0,0,3,113,6,0,0,0,1,0,0,0,0,0,0,0,0,0,16,0,0,1,9,1,0,Let's Encrypt,1,1,219213,110,6,104,3,1,0,1,0,2,57
